,Actor,Movie,Year,Genre,Rating
1215,Mel Gibson,Chicken Run - Hennen rennen,2000,"['Animation', 'Adventure', 'Comedy']",7.1
1216,Mel Gibson,The Million Dollar Hotel,2000,"['Drama', 'Mystery', 'Thriller']",5.7
1217,Mel Gibson,Payback - Zahltag,1999,"['Action', 'Crime', 'Drama']",7.1
1218,Mel Gibson,Lethal Weapon 4 - Zwei Profis räumen auf,1998,"['Action', 'Crime', 'Thriller']",6.6
1219,Mel Gibson,Fremde Wesen,1997,"['Drama', 'Family', 'Fantasy']",6.5
1220,Mel Gibson,Fletchers Visionen,1997,"['Action', 'Drama', 'Mystery']",6.7
1221,Mel Gibson,Ein Vater zuviel,1997,"['Comedy', 'Romance']",5.3
1222,Mel Gibson,Kopfgeld - Einer wird bezahlen,1996,"['Action', 'Crime', 'Thriller']",6.7
1223,Mel Gibson,Pocahontas,1995,"['Animation', 'Adventure', 'Drama']",6.7
1224,Mel Gibson,Casper,1995,"['Comedy', 'Family', 'Fantasy']",6.2
1225,Mel Gibson,Braveheart,1995,"['Biography', 'Drama', 'War']",8.3
1226,Mel Gibson,"Maverick - Den Colt am Gürtel, ein As im Ärmel",1994,"['Action', 'Adventure', 'Comedy']",7.0
1227,Mel Gibson,Der Mann ohne Gesicht,1993,['Drama'],6.7
1228,Mel Gibson,Forever Young,1992,"['Drama', 'Romance', 'Sci-Fi']",6.3
1229,Mel Gibson,Lethal Weapon 3: Die Profis sind zurück,1992,"['Action', 'Crime', 'Thriller']",6.7
1230,Mel Gibson,Hamlet,1990,['Drama'],6.7
1231,Mel Gibson,Air America,1990,"['Action', 'Comedy', 'War']",5.8
1232,Mel Gibson,Ein Vogel auf dem Drahtseil,1990,"['Action', 'Comedy', 'Crime']",6.0
1233,Mel Gibson,Lethal Weapon 2 - Brennpunkt L.A.,1989,"['Action', 'Crime', 'Thriller']",7.3
1234,Mel Gibson,Tequila Sunrise,1988,"['Crime', 'Drama', 'Romance']",6.0
1235,Mel Gibson,Lethal Weapon - Zwei stahlharte Profis,1987,"['Action', 'Crime', 'Thriller']",7.6
1236,Mel Gibson,Mad Max - Jenseits der Donnerkuppel,1985,"['Action', 'Adventure', 'Sci-Fi']",6.2
1237,Mel Gibson,Flucht zu dritt,1984,"['Drama', 'Romance']",6.0
1238,Mel Gibson,Menschen am Fluss,1984,['Drama'],6.3
1239,Mel Gibson,Die Bounty,1984,"['Adventure', 'Drama', 'History']",7.0
1240,Mel Gibson,Ein Jahr in der Hölle,1982,"['Drama', 'Romance', 'War']",7.1
1241,Mel Gibson,Mad Max: Der Vollstrecker,1981,"['Action', 'Adventure', 'Sci-Fi']",7.6
1242,Mel Gibson,Gallipoli,1981,"['Adventure', 'Drama', 'History']",7.4
1243,Mel Gibson,Die grünen Teufel vom Mekong,1981,"['Action', 'Drama', 'History']",5.4
1244,Mel Gibson,Die Kettenreaktion,1980,"['Action', 'Drama', 'Sci-Fi']",5.4
1245,Mel Gibson,Tim - Kann das Liebe sein?,1979,"['Drama', 'Romance']",6.4
1246,Mel Gibson,Mad Max,1979,"['Action', 'Adventure', 'Sci-Fi']",6.8
1247,Mel Gibson,Summer City,1977,"['Drama', 'Thriller']",3.9
1248,George Clooney,IF: Imaginäre Freunde,2024,"['Animation', 'Comedy', 'Drama']",6.5
1249,George Clooney,The Flash,2023,"['Action', 'Adventure', 'Fantasy']",6.7
1250,George Clooney,Ticket ins Paradies,2022,"['Comedy', 'Romance']",6.1
1251,George Clooney,The Midnight Sky,2020,"['Adventure', 'Drama', 'Sci-Fi']",5.7
1252,George Clooney,Money Monster,2016,"['Action', 'Crime', 'Drama']",6.5
1253,George Clooney,"Hail, Caesar!",2016,"['Comedy', 'Drama', 'Mystery']",6.3
1254,George Clooney,A World Beyond,2015,"['Action', 'Adventure', 'Family']",6.4
1255,George Clooney,Monuments Men: Ungewöhnliche Helden,2014,"['Comedy', 'Drama', 'War']",6.1
1256,George Clooney,Gravity,2013,"['Drama', 'Sci-Fi', 'Thriller']",7.7
1257,George Clooney,The Descendants - Familie und andere Angelegenheiten,2011,"['Comedy', 'Drama']",7.3
1258,George Clooney,The Ides of March - Tage des Verrats,2011,"['Drama', 'Thriller']",7.1
1259,George Clooney,The American,2010,"['Action', 'Crime', 'Drama']",6.3
1260,George Clooney,Der fantastische Mr. Fox,2009,"['Animation', 'Adventure', 'Comedy']",7.9
1261,George Clooney,"Männer, die auf Ziegen starren",2009,"['Comedy', 'War']",6.2
1262,George Clooney,Up in the Air,2009,"['Comedy', 'Drama', 'Romance']",7.4
1263,George Clooney,Burn After Reading,2008,"['Comedy', 'Crime', 'Drama']",7.0
1264,George Clooney,Ein verlockendes Spiel,2008,"['Comedy', 'Drama', 'Romance']",6.0
1265,George Clooney,Michael Clayton,2007,"['Crime', 'Drama', 'Mystery']",7.2
1266,George Clooney,Ocean's 13,2007,"['Crime', 'Thriller']",6.9
1267,George Clooney,The Good German,2006,"['Drama', 'Mystery', 'Romance']",6.0
1268,George Clooney,Syriana,2005,"['Drama', 'Thriller']",6.9
1269,George Clooney,"Good Night, and Good Luck.",2005,"['Biography', 'Drama', 'History']",7.4
1270,George Clooney,Ocean's Twelve,2004,"['Crime', 'Thriller']",6.5
1271,George Clooney,Ein (un)möglicher Härtefall,2003,"['Comedy', 'Crime', 'Romance']",6.3
1272,George Clooney,Spy Kids 3: Game Over,2003,"['Action', 'Adventure', 'Comedy']",4.4
1273,George Clooney,Geständnisse - Confessions of a Dangerous Mind,2002,"['Biography', 'Comedy', 'Crime']",7.0
1274,George Clooney,Solaris,2002,"['Drama', 'Mystery', 'Romance']",6.2
1275,George Clooney,Safecrackers oder Diebe haben's schwer,2002,"['Comedy', 'Crime']",6.3
1276,George Clooney,Ocean's Eleven,2001,"['Crime', 'Thriller']",7.7
1277,George Clooney,Spy Kids,2001,"['Action', 'Adventure', 'Comedy']",5.6
1278,George Clooney,Der Sturm,2000,"['Action', 'Adventure', 'Drama']",6.5
1279,George Clooney,"O Brother, Where Art Thou? - Eine Mississippi-Odyssee",2000,"['Comedy', 'Crime', 'Drama']",7.7
1280,George Clooney,Three Kings - Es ist schön König zu sein,1999,"['Action', 'Adventure', 'Comedy']",7.1
1281,George Clooney,The Book That Wrote Itself,1999,['Comedy'],4.3
1282,George Clooney,"South Park: Größer, länger und un(b)geschnitten",1999,"['Animation', 'Comedy', 'Fantasy']",7.7
1283,George Clooney,Der schmale Grat,1998,"['Drama', 'History', 'War']",7.6
1284,George Clooney,Out of Sight,1998,"['Comedy', 'Crime', 'Drama']",7.0
1285,George Clooney,Projekt: Peacemaker,1997,"['Action', 'Drama', 'Thriller']",6.0
1286,George Clooney,Batman & Robin,1997,"['Action', 'Sci-Fi']",3.8
1287,George Clooney,Tage wie dieser...,1996,"['Comedy', 'Drama', 'Romance']",6.5
1288,George Clooney,From Dusk Till Dawn,1996,"['Action', 'Crime', 'Horror']",7.2
1289,George Clooney,Blutige Ernte - The Harvest,1993,"['Crime', 'Thriller']",5.5
1290,George Clooney,"Hilfe, Mami dreht durch!",1992,['Comedy'],4.3
1291,George Clooney,Red Surf,1989,"['Action', 'Crime', 'Drama']",4.1
1292,George Clooney,Die Rückkehr der Killertomaten,1988,"['Comedy', 'Horror', 'Sci-Fi']",5.2
1293,George Clooney,Return to Horror High,1987,"['Comedy', 'Horror']",4.4
1294,George Clooney,Grizzly II: The Predator,1983,"['Horror', 'Music', 'Thriller']",2.7
1295,George Clooney,And They Are Off,1982,"['Drama', 'Romance']",5.1
1296,Jack Nicholson,"Woher weißt du, dass es Liebe ist?",2010,"['Comedy', 'Drama', 'Romance']",5.4
1297,Jack Nicholson,I'm Still Here,2010,"['Comedy', 'Drama', 'Music']",6.2
1298,Jack Nicholson,Das Beste kommt zum Schluss,2007,"['Adventure', 'Comedy', 'Drama']",7.4
1299,Jack Nicholson,Departed: Unter Feinden,2006,"['Crime', 'Drama', 'Thriller']",8.5
1300,Jack Nicholson,Was das Herz begehrt,2003,"['Comedy', 'Drama', 'Romance']",6.7
1301,Jack Nicholson,Die Wutprobe,2003,['Comedy'],6.3
1302,Jack Nicholson,About Schmidt,2002,['Drama'],7.2
1303,Jack Nicholson,Das Versprechen,2001,"['Crime', 'Drama', 'Mystery']",6.8
1304,Jack Nicholson,Besser geht's nicht,1997,"['Comedy', 'Drama', 'Romance']",7.7
1305,Jack Nicholson,Mars Attacks!,1996,"['Comedy', 'Sci-Fi']",6.4
1306,Jack Nicholson,Jahre der Zärtlichkeit,1996,"['Comedy', 'Drama', 'Romance']",5.9
1307,Jack Nicholson,Blood & Wine,1996,"['Crime', 'Drama', 'Thriller']",6.0
1308,Jack Nicholson,Crossing Guard,1995,"['Drama', 'Thriller']",6.3
1309,Jack Nicholson,Wolf - Das Tier im Manne,1994,"['Drama', 'Horror', 'Romance']",6.3
1310,Jack Nicholson,Jimmy Hoffa,1992,"['Biography', 'Crime', 'Drama']",6.6
1311,Jack Nicholson,Eine Frage der Ehre,1992,"['Drama', 'Thriller']",7.7
1312,Jack Nicholson,Man Trouble,1992,"['Comedy', 'Romance']",4.7
1313,Jack Nicholson,Die Spur führt zurück,1990,"['Crime', 'Drama', 'Mystery']",6.1
1314,Jack Nicholson,Batman,1989,"['Action', 'Adventure']",7.5
1315,Jack Nicholson,Wolfsmilch,1987,['Drama'],6.7
1316,Jack Nicholson,Broadcast News - Nachrichtenfieber,1987,"['Comedy', 'Drama', 'Romance']",7.3
1317,Jack Nicholson,Die Hexen von Eastwick,1987,"['Comedy', 'Fantasy', 'Horror']",6.5
1318,Jack Nicholson,Sodbrennen,1986,"['Comedy', 'Drama']",6.1
1319,Jack Nicholson,Die Ehre der Prizzis,1985,"['Comedy', 'Crime', 'Drama']",6.7
1320,Jack Nicholson,Zeit der Zärtlichkeit,1983,"['Comedy', 'Drama']",7.4
1321,Jack Nicholson,Grenzpatrouille,1982,"['Crime', 'Drama']",6.4
1322,Jack Nicholson,Ein Mann kämpft für Gerechtigkeit,1981,"['Biography', 'Drama', 'History']",7.3
1323,Jack Nicholson,Wenn der Postmann zweimal klingelt,1981,"['Crime', 'Drama', 'Romance']",6.6
1324,Jack Nicholson,Shining,1980,"['Drama', 'Horror']",8.4
1325,Jack Nicholson,Der Galgenstrick,1978,"['Comedy', 'Romance', 'Western']",6.2
1326,Jack Nicholson,Der letzte Tycoon,1976,"['Drama', 'Romance']",6.2
1327,Jack Nicholson,Duell am Missouri,1976,"['Drama', 'Western']",6.5
1328,Jack Nicholson,Einer flog über das Kuckucksnest,1975,['Drama'],8.7
1329,Jack Nicholson,Mitgiftjäger,1975,"['Comedy', 'Crime', 'Romance']",5.7
1330,Jack Nicholson,Tommy,1975,"['Drama', 'Musical']",6.6
1331,Jack Nicholson,Beruf: Reporter,1975,"['Drama', 'Thriller']",7.5
1332,Jack Nicholson,Chinatown,1974,"['Drama', 'Mystery', 'Thriller']",8.1
1333,Jack Nicholson,Das letzte Kommando,1973,"['Comedy', 'Drama']",7.5
1334,Jack Nicholson,Der König von Marvin Gardens,1972,['Drama'],6.5
1335,Jack Nicholson,Ein Zauberer an meiner Seite,1971,['Drama'],5.0
1336,Jack Nicholson,Die Kunst zu lieben,1971,"['Comedy', 'Drama']",6.9
1337,Jack Nicholson,Five Easy Pieces - Ein Mann sucht sich selbst,1970,['Drama'],7.4
1338,Jack Nicholson,Einst kommt der Tag,1970,"['Comedy', 'Drama', 'Fantasy']",6.4
1339,Jack Nicholson,Rebel Riders,1970,"['Crime', 'Drama']",4.1
1340,Jack Nicholson,Easy Rider,1969,"['Adventure', 'Drama']",7.2
1341,Jack Nicholson,Head,1968,"['Comedy', 'Fantasy', 'Musical']",6.4
1342,Jack Nicholson,Psych-Out,1968,['Drama'],5.9
1343,Jack Nicholson,Chicago-Massaker,1967,"['Crime', 'Drama', 'History']",6.6
1344,Jack Nicholson,Die wilden Schläger von San Francisco,1967,"['Crime', 'Drama', 'Thriller']",5.1
1345,Jack Nicholson,Ritt im Wirbelwind,1966,"['Drama', 'Western']",6.4
1346,Jack Nicholson,Das Schießen,1966,"['Drama', 'Western']",6.5
1347,Jack Nicholson,Back Door to Hell,1964,"['Drama', 'War']",5.2
1348,Jack Nicholson,Flight to Fury,1964,['Adventure'],5.3
1349,Jack Nicholson,Operation Pazifik,1964,"['Comedy', 'Drama', 'War']",5.9
1350,Jack Nicholson,The Terror - Schloß des Schreckens,1963,"['Horror', 'Thriller']",5.0
1351,Jack Nicholson,Der Rabe - Duell der Zauberer,1963,"['Comedy', 'Fantasy', 'Horror']",6.5
1352,Jack Nicholson,Das gebrochene Land,1962,['Western'],5.1
1353,Jack Nicholson,Kein Stern geht verloren,1960,['Drama'],5.0
1354,Jack Nicholson,Kleiner Laden voller Schrecken,1960,"['Comedy', 'Horror']",6.2
1355,Jack Nicholson,The Wild Ride,1960,"['Crime', 'Drama']",4.4
1356,Jack Nicholson,Die Sünde lockt,1960,"['Drama', 'Romance']",5.1
1357,Jack Nicholson,The Cry Baby Killer,1958,"['Crime', 'Drama', 'Thriller']",5.1
1358,Scarlett Johansson,North Star,2023,"['Comedy', 'Drama']",6.6
1359,Scarlett Johansson,Asteroid City,2023,"['Comedy', 'Drama', 'Romance']",6.5
1360,Scarlett Johansson,Sing - Die Show deines Lebens,2021,"['Animation', 'Adventure', 'Comedy']",7.3
1361,Scarlett Johansson,Black Widow,2021,"['Action', 'Adventure', 'Sci-Fi']",6.7
1362,Scarlett Johansson,Jojo Rabbit,2019,"['Comedy', 'Drama', 'War']",7.9
1363,Scarlett Johansson,Marriage Story,2019,"['Drama', 'Romance']",7.9
1364,Scarlett Johansson,Avengers: Endgame,2019,"['Action', 'Adventure', 'Drama']",8.4
1365,Scarlett Johansson,Captain Marvel,2019,"['Action', 'Adventure', 'Sci-Fi']",6.8
1366,Scarlett Johansson,Avengers: Infinity War,2018,"['Action', 'Adventure', 'Sci-Fi']",8.4
1367,Scarlett Johansson,Isle of Dogs - Ataris Reise,2018,"['Animation', 'Adventure', 'Comedy']",7.8
1368,Scarlett Johansson,Girls' Night Out,2017,['Comedy'],5.2
1369,Scarlett Johansson,Ghost in the Shell,2017,"['Action', 'Crime', 'Drama']",6.3
1370,Scarlett Johansson,Sing,2016,"['Animation', 'Comedy', 'Family']",7.1
1371,Scarlett Johansson,The First Avenger: Civil War,2016,"['Action', 'Sci-Fi']",7.8
1372,Scarlett Johansson,The Jungle Book,2016,"['Animation', 'Action', 'Adventure']",7.4
1373,Scarlett Johansson,"Hail, Caesar!",2016,"['Comedy', 'Drama', 'Mystery']",6.3
1374,Scarlett Johansson,Avengers: Age of Ultron,2015,"['Action', 'Adventure', 'Sci-Fi']",7.3
1375,Scarlett Johansson,Lucy,2014,"['Action', 'Sci-Fi', 'Thriller']",6.4
1376,Scarlett Johansson,The Return of the First Avenger,2014,"['Action', 'Adventure', 'Sci-Fi']",7.7
1377,Scarlett Johansson,Kiss the Cook: So schmeckt das Leben,2014,"['Adventure', 'Comedy', 'Drama']",7.3
1378,Scarlett Johansson,Her,2013,"['Drama', 'Romance', 'Sci-Fi']",8.0
1379,Scarlett Johansson,Under the Skin - Tödliche Verführung,2013,"['Drama', 'Horror', 'Mystery']",6.3
1380,Scarlett Johansson,Don Jon,2013,"['Comedy', 'Drama', 'Romance']",6.5
1381,Scarlett Johansson,Hitchcock,2012,"['Biography', 'Drama', 'Romance']",6.8
1382,Scarlett Johansson,The Avengers,2012,"['Action', 'Sci-Fi']",8.0
1383,Scarlett Johansson,Wir kaufen einen Zoo,2011,"['Comedy', 'Drama', 'Family']",7.0
1384,Scarlett Johansson,Iron Man 2,2010,"['Action', 'Sci-Fi']",6.9
1385,Scarlett Johansson,Er steht einfach nicht auf Dich,2009,"['Comedy', 'Drama', 'Romance']",6.4
1386,Scarlett Johansson,The Spirit,2008,"['Action', 'Crime', 'Fantasy']",4.7
1387,Scarlett Johansson,Vicky Cristina Barcelona,2008,"['Comedy', 'Drama', 'Romance']",7.1
1388,Scarlett Johansson,Die Schwester der Königin,2008,"['Biography', 'Drama', 'History']",6.7
1389,Scarlett Johansson,Nanny Diaries,2007,"['Comedy', 'Drama', 'Romance']",6.2
1390,Scarlett Johansson,Prestige - Die Meister der Magie,2006,"['Drama', 'Mystery', 'Sci-Fi']",8.5
1391,Scarlett Johansson,Black Dahlia,2006,"['Crime', 'Drama', 'Mystery']",5.6
1392,Scarlett Johansson,Scoop - Der Knüller,2006,"['Comedy', 'Crime', 'Fantasy']",6.6
1393,Scarlett Johansson,Die Insel,2005,"['Action', 'Sci-Fi', 'Thriller']",6.8
1394,Scarlett Johansson,Match Point,2005,"['Drama', 'Romance', 'Thriller']",7.6
1395,Scarlett Johansson,Reine Chefsache,2004,"['Comedy', 'Drama', 'Romance']",6.5
1396,Scarlett Johansson,Der SpongeBob Schwammkopf Film,2004,"['Animation', 'Adventure', 'Comedy']",7.2
1397,Scarlett Johansson,Good Woman - Ein Sommer in Amalfi,2004,"['Drama', 'Comedy', 'Romance']",6.4
1398,Scarlett Johansson,Lovesong für Bobby Long,2004,['Drama'],7.1
1399,Scarlett Johansson,Voll gepunktet,2004,"['Comedy', 'Crime', 'Drama']",5.7
1400,Scarlett Johansson,Das Mädchen mit dem Perlenohrring,2003,"['Biography', 'Drama', 'Romance']",6.9
1401,Scarlett Johansson,Lost in Translation: Zwischen den Welten,2003,"['Comedy', 'Drama']",7.7
1402,Scarlett Johansson,Arac Attack - Angriff der achtbeinigen Monster,2002,"['Action', 'Adventure', 'Comedy']",5.5
1403,Scarlett Johansson,Ein amerikanischer Traum,2001,['Drama'],6.7
1404,Scarlett Johansson,Ghost World,2001,"['Comedy', 'Drama']",7.3
1405,Scarlett Johansson,The Man Who Wasn't There,2001,"['Crime', 'Drama']",7.5
1406,Scarlett Johansson,My Brother the Pig,1999,"['Comedy', 'Family', 'Fantasy']",4.2
1407,Scarlett Johansson,Der Pferdeflüsterer,1998,"['Drama', 'Romance', 'Western']",6.7
1408,Scarlett Johansson,Wieder allein zu Haus,1997,"['Action', 'Comedy', 'Crime']",4.6
1409,Scarlett Johansson,Fall,1997,"['Drama', 'Romance']",5.8
1410,Scarlett Johansson,Wenn Lucy springt,1996,"['Comedy', 'Romance']",4.9
1411,Scarlett Johansson,Manny & Lo,1996,"['Comedy', 'Drama']",6.6
1412,Scarlett Johansson,Im Sumpf des Verbrechens,1995,"['Action', 'Crime', 'Drama']",6.4
1413,Scarlett Johansson,North,1994,"['Adventure', 'Comedy', 'Drama']",4.5
1414,Tom Hardy,The Bikeriders,2023,"['Crime', 'Drama']",7.2
1415,Tom Hardy,Spider-Man: No Way Home,2021,"['Action', 'Adventure', 'Fantasy']",8.2
1416,Tom Hardy,Venom: Let There Be Carnage,2021,"['Action', 'Sci-Fi', 'Thriller']",5.9
1417,Tom Hardy,Capone,2020,"['Biography', 'Crime', 'Drama']",4.7
1418,Tom Hardy,Venom,2018,"['Action', 'Adventure', 'Sci-Fi']",6.6
1419,Tom Hardy,Dunkirk,2017,"['Action', 'Drama', 'History']",7.8
1420,Tom Hardy,The Revenant - Der Rückkehrer,2015,"['Action', 'Adventure', 'Drama']",8.0
1421,Tom Hardy,Legend,2015,"['Biography', 'Crime', 'Drama']",6.9
1422,Tom Hardy,London Road,2015,"['Crime', 'Drama', 'Musical']",5.3
1423,Tom Hardy,Mad Max: Fury Road,2015,"['Action', 'Adventure', 'Sci-Fi']",8.1
1424,Tom Hardy,Kind 44,2015,"['Crime', 'Drama', 'History']",6.4
1425,Tom Hardy,The Drop - Bargeld,2014,"['Crime', 'Drama', 'Thriller']",7.0
1426,Tom Hardy,No Turning Back,2013,['Drama'],7.1
1427,Tom Hardy,The Dark Knight Rises,2012,"['Action', 'Drama', 'Thriller']",8.4
1428,Tom Hardy,Lawless - Die Gesetzlosen,2012,"['Biography', 'Crime', 'Drama']",7.2
1429,Tom Hardy,Das gibt Ärger,2012,"['Action', 'Comedy', 'Romance']",6.3
1430,Tom Hardy,Warrior,2011,"['Action', 'Drama', 'Sport']",8.1
1431,Tom Hardy,"Dame, König, As, Spion",2011,"['Drama', 'Mystery', 'Thriller']",7.0
1432,Tom Hardy,Inception,2010,"['Action', 'Adventure', 'Sci-Fi']",8.8
1433,Tom Hardy,Thick as Thieves,2009,"['Action', 'Crime', 'Thriller']",6.0
1434,Tom Hardy,Bronson,2008,"['Action', 'Crime', 'Drama']",7.0
1435,Tom Hardy,RocknRolla,2008,"['Action', 'Crime', 'Thriller']",7.2
1436,Tom Hardy,Sucker Punch,2008,['Action'],4.8
1437,Tom Hardy,The Inheritance,2007,['Drama'],5.3
1438,Tom Hardy,WAZ - Welche Qualen erträgst du?,2007,"['Crime', 'Drama', 'Horror']",5.7
1439,Tom Hardy,Die Flut - Wenn das Meer die Städte verschlingt,2007,"['Action', 'Drama', 'Thriller']",4.8
1440,Tom Hardy,Scenes of a Sexual Nature,2006,"['Comedy', 'Drama', 'Romance']",5.9
1441,Tom Hardy,Marie Antoinette,2006,"['Biography', 'Drama', 'History']",6.5
1442,Tom Hardy,Minotaur,2006,"['Action', 'Adventure', 'Fantasy']",3.7
1443,Tom Hardy,Layer Cake,2004,"['Action', 'Crime', 'Drama']",7.3
1444,Tom Hardy,EMR,2004,['Thriller'],5.4
1445,Tom Hardy,LD 50 Lethal Dose,2003,['Horror'],3.9
1446,Tom Hardy,The Reckoning,2003,"['Crime', 'Drama', 'Mystery']",6.4
1447,Tom Hardy,Ein gefährlicher Kuss,2003,"['Drama', 'Romance', 'Thriller']",6.7
1448,Tom Hardy,Star Trek - Nemesis,2002,"['Action', 'Adventure', 'Sci-Fi']",6.4
1449,Tom Hardy,Legion of Honor,2002,"['Drama', 'War']",5.3
1450,Tom Hardy,Black Hawk Down,2001,"['Action', 'Drama', 'History']",7.7
1451,Robert Downey Jr.,Oppenheimer,2023,"['Biography', 'Drama', 'History']",8.3
1452,Robert Downey Jr.,Die fantastische Reise des Dr. Dolittle,2020,"['Adventure', 'Comedy', 'Family']",5.6
1453,Robert Downey Jr.,Avengers: Endgame,2019,"['Action', 'Adventure', 'Drama']",8.4
1454,Robert Downey Jr.,Avengers: Infinity War,2018,"['Action', 'Adventure', 'Sci-Fi']",8.4
1455,Robert Downey Jr.,Spider-Man: Homecoming,2017,"['Action', 'Adventure', 'Sci-Fi']",7.4
1456,Robert Downey Jr.,The First Avenger: Civil War,2016,"['Action', 'Sci-Fi']",7.8
1457,Robert Downey Jr.,Avengers: Age of Ultron,2015,"['Action', 'Adventure', 'Sci-Fi']",7.3
1458,Robert Downey Jr.,Der Richter - Recht oder Ehre,2014,"['Crime', 'Drama', 'Mystery']",7.4
1459,Robert Downey Jr.,Kiss the Cook: So schmeckt das Leben,2014,"['Adventure', 'Comedy', 'Drama']",7.3
1460,Robert Downey Jr.,Iron Man 3,2013,"['Action', 'Adventure', 'Sci-Fi']",7.1
1461,Robert Downey Jr.,The Avengers,2012,"['Action', 'Sci-Fi']",8.0
1462,Robert Downey Jr.,Sherlock Holmes - Spiel im Schatten,2011,"['Action', 'Adventure', 'Mystery']",7.4
1463,Robert Downey Jr.,Stichtag - Schluss mit gemütlich,2010,"['Comedy', 'Drama']",6.5
1464,Robert Downey Jr.,Iron Man 2,2010,"['Action', 'Sci-Fi']",6.9
1465,Robert Downey Jr.,Sherlock Holmes,2009,"['Action', 'Adventure', 'Mystery']",7.6
1466,Robert Downey Jr.,Der Solist,2009,"['Biography', 'Drama', 'Music']",6.7
1467,Robert Downey Jr.,Tropic Thunder,2008,"['Action', 'Comedy', 'War']",7.1
1468,Robert Downey Jr.,Der unglaubliche Hulk,2008,"['Action', 'Adventure', 'Sci-Fi']",6.6
1469,Robert Downey Jr.,Iron Man,2008,"['Action', 'Adventure', 'Sci-Fi']",7.9
1470,Robert Downey Jr.,Charlie Bartlett,2007,"['Comedy', 'Drama', 'Romance']",6.9
1471,Robert Downey Jr.,Glück im Spiel,2007,"['Drama', 'Romance', 'Sport']",5.9
1472,Robert Downey Jr.,Zodiac: Die Spur des Killers,2007,"['Crime', 'Drama', 'Mystery']",7.7
1473,Robert Downey Jr.,Fell - Ein imaginäres Portrait von Diane Arbus,2006,"['Biography', 'Drama', 'Romance']",6.3
1474,Robert Downey Jr.,A Scanner Darkly - Der dunkle Schirm,2006,"['Animation', 'Comedy', 'Crime']",7.0
1475,Robert Downey Jr.,"Shaggy Dog - Hör mal, wer da bellt",2006,"['Comedy', 'Family', 'Fantasy']",4.4
1476,Robert Downey Jr.,Kids in den Straßen New Yorks,2006,"['Crime', 'Drama']",6.9
1477,Robert Downey Jr.,"Good Night, and Good Luck.",2005,"['Biography', 'Drama', 'History']",7.4
1478,Robert Downey Jr.,Kiss Kiss Bang Bang,2005,"['Comedy', 'Crime', 'Mystery']",7.5
1479,Robert Downey Jr.,Game 6,2005,"['Comedy', 'Drama', 'Sport']",5.7
1480,Robert Downey Jr.,Eros,2004,"['Drama', 'Romance']",5.9
1481,Robert Downey Jr.,Gothika,2003,"['Horror', 'Mystery', 'Thriller']",5.8
1482,Robert Downey Jr.,The Singing Detective,2003,"['Comedy', 'Crime', 'Musical']",5.4
1483,Robert Downey Jr.,Die Wonder Boys,2000,"['Comedy', 'Drama']",7.2
1484,Robert Downey Jr.,Black and White,1999,"['Crime', 'Drama', 'Music']",5.0
1485,Robert Downey Jr.,Bowfingers große Nummer,1999,['Comedy'],6.5
1486,Robert Downey Jr.,Friends & Lovers,1999,"['Comedy', 'Drama', 'Romance']",4.4
1487,Robert Downey Jr.,Jenseits der Träume,1999,"['Drama', 'Fantasy', 'Thriller']",5.5
1488,Robert Downey Jr.,Auf der Jagd,1998,"['Action', 'Crime', 'Thriller']",6.6
1489,Robert Downey Jr.,The Gingerbread Man,1998,"['Crime', 'Mystery', 'Thriller']",5.7
1490,Robert Downey Jr.,Hugo Pool,1997,"['Comedy', 'Romance']",5.0
1491,Robert Downey Jr.,Two Girls and a Guy,1997,['Drama'],5.5
1492,Robert Downey Jr.,One Night Stand,1997,"['Drama', 'Romance']",5.9
1493,Robert Downey Jr.,Dangerous Zone,1996,"['Action', 'Drama']",4.4
1494,Robert Downey Jr.,Zeit der Sinnlichkeit,1995,"['Biography', 'Drama', 'History']",6.6
1495,Robert Downey Jr.,Familienfeste und andere Schwierigkeiten,1995,"['Comedy', 'Drama', 'Romance']",6.6
1496,Robert Downey Jr.,Richard III,1995,"['Drama', 'Sci-Fi', 'War']",7.3
1497,Robert Downey Jr.,Nur für Dich,1994,"['Comedy', 'Romance']",6.5
1498,Robert Downey Jr.,Natural Born Killers,1994,"['Action', 'Crime', 'Romance']",7.2
1499,Robert Downey Jr.,Julius Caesar Superstar,1994,"['Comedy', 'Music']",3.1
1500,Robert Downey Jr.,Short Cuts,1993,"['Comedy', 'Drama']",7.6
1501,Robert Downey Jr.,4 himmlische Freunde,1993,"['Comedy', 'Drama', 'Fantasy']",7.0
1502,Robert Downey Jr.,Chaplin - Das Leben der unsterblichen Filmlegende,1992,"['Biography', 'Comedy', 'Drama']",7.5
1503,Robert Downey Jr.,Lieblingsfeinde - Eine Seifenoper,1991,"['Comedy', 'Romance']",6.6
1504,Robert Downey Jr.,Too Much Sun - Ein Stich zuviel,1990,['Comedy'],4.2
1505,Robert Downey Jr.,Air America,1990,"['Action', 'Comedy', 'War']",5.8
1506,Robert Downey Jr.,Ein himmlischer Liebhaber,1989,"['Comedy', 'Fantasy', 'Romance']",6.5
1507,Robert Downey Jr.,Das dreckige Spiel,1989,"['Crime', 'Drama', 'Mystery']",6.7
1508,Robert Downey Jr.,That's Adequate,1989,['Comedy'],4.7
1509,Robert Downey Jr.,Die Generation von 1969,1988,"['Drama', 'War']",5.7
